job_id,puzzle_id,status,tiles_placed,duration,solver_id,current_state
46752,46752,interrupted,4917634584,3600000000955,13,"[{"Idx":0,"Rot":true},{"Idx":1,"Rot":true},{"Idx":2,"Rot":true},{"Idx":3,"Rot":true},{"Idx":12,"Rot":true},{"Idx":10,"Rot":false},{"Idx":8,"Rot":false},{"Idx":13,"Rot":false},{"Idx":4,"Rot":false},{"Idx":6,"Rot":false},{"Idx":16,"Rot":false},{"Idx":7,"Rot":false}]"
46712,46712,solved1,84544,50471560,13,"[{"Idx":0,"Rot":true},{"Idx":1,"Rot":true},{"Idx":2,"Rot":true},{"Idx":3,"Rot":true},{"Idx":4,"Rot":true},{"Idx":5,"Rot":true},{"Idx":6,"Rot":true},{"Idx":7,"Rot":true},{"Idx":8,"Rot":false},{"Idx":12,"Rot":false},{"Idx":15,"Rot":false},{"Idx":13,"Rot":true},{"Idx":14,"Rot":true},{"Idx":11,"Rot":false},{"Idx":17,"Rot":true},{"Idx":9,"Rot":true},{"Idx":10,"Rot":false},{"Idx":16,"Rot":true},{"Idx":18,"Rot":false},{"Idx":19,"Rot":true}]"
46704,46704,solved1,1020020388,668692975577,13,"[{"Idx":0,"Rot":false},{"Idx":1,"Rot":false},{"Idx":2,"Rot":false},{"Idx":3,"Rot":false},{"Idx":5,"Rot":true},{"Idx":6,"Rot":true},{"Idx":19,"Rot":true},{"Idx":4,"Rot":false},{"Idx":7,"Rot":true},{"Idx":8,"Rot":true},{"Idx":10,"Rot":true},{"Idx":13,"Rot":true},{"Idx":14,"Rot":true},{"Idx":15,"Rot":true},{"Idx":17,"Rot":true},{"Idx":12,"Rot":false},{"Idx":9,"Rot":false},{"Idx":18,"Rot":true},{"Idx":11,"Rot":false},{"Idx":16,"Rot":false}]"
46672,46672,solved1,103033,66233678,13,"[{"Idx":0,"Rot":true},{"Idx":1,"Rot":true},{"Idx":2,"Rot":true},{"Idx":3,"Rot":true},{"Idx":4,"Rot":true},{"Idx":5,"Rot":true},{"Idx":6,"Rot":true},{"Idx":7,"Rot":false},{"Idx":8,"Rot":false},{"Idx":9,"Rot":false},{"Idx":13,"Rot":false},{"Idx":10,"Rot":false},{"Idx":11,"Rot":true},{"Idx":14,"Rot":true},{"Idx":15,"Rot":true},{"Idx":12,"Rot":true},{"Idx":17,"Rot":false},{"Idx":18,"Rot":true},{"Idx":16,"Rot":false},{"Idx":19,"Rot":true}]"
46656,46656,solved1,105240558,57792329977,13,"[{"Idx":0,"Rot":false},{"Idx":1,"Rot":false},{"Idx":2,"Rot":false},{"Idx":3,"Rot":false},{"Idx":4,"Rot":false},{"Idx":5,"Rot":false},{"Idx":13,"Rot":false},{"Idx":6,"Rot":true},{"Idx":7,"Rot":true},{"Idx":14,"Rot":true},{"Idx":9,"Rot":false},{"Idx":12,"Rot":false},{"Idx":8,"Rot":false},{"Idx":10,"Rot":false},{"Idx":11,"Rot":false},{"Idx":15,"Rot":true},{"Idx":17,"Rot":false},{"Idx":16,"Rot":true},{"Idx":19,"Rot":true},{"Idx":18,"Rot":true}]"
46648,46648,solved1,63085916,39174349959,13,"[{"Idx":0,"Rot":true},{"Idx":1,"Rot":true},{"Idx":2,"Rot":true},{"Idx":3,"Rot":false},{"Idx":4,"Rot":false},{"Idx":5,"Rot":false},{"Idx":12,"Rot":false},{"Idx":7,"Rot":true},{"Idx":10,"Rot":true},{"Idx":17,"Rot":true},{"Idx":13,"Rot":false},{"Idx":9,"Rot":false},{"Idx":8,"Rot":true},{"Idx":18,"Rot":true},{"Idx":11,"Rot":false},{"Idx":14,"Rot":false},{"Idx":15,"Rot":true},{"Idx":16,"Rot":true},{"Idx":6,"Rot":false},{"Idx":19,"Rot":true}]"
44203,44203,interrupted,5748613650,3600000001799,13,"[{"Idx":0,"Rot":false},{"Idx":1,"Rot":false},{"Idx":2,"Rot":false},{"Idx":3,"Rot":false},{"Idx":5,"Rot":true},{"Idx":14,"Rot":true},{"Idx":9,"Rot":true},{"Idx":13,"Rot":true},{"Idx":7,"Rot":true},{"Idx":11,"Rot":true},{"Idx":16,"Rot":true},{"Idx":15,"Rot":false},{"Idx":12,"Rot":false},{"Idx":8,"Rot":true},{"Idx":4,"Rot":true},{"Idx":17,"Rot":true}]"
44151,44151,solved1,49,249422,13,"[{"Idx":0,"Rot":true},{"Idx":1,"Rot":true},{"Idx":2,"Rot":true},{"Idx":3,"Rot":true},{"Idx":4,"Rot":true},{"Idx":5,"Rot":true},{"Idx":6,"Rot":true},{"Idx":7,"Rot":true},{"Idx":8,"Rot":true},{"Idx":9,"Rot":true},{"Idx":10,"Rot":true},{"Idx":11,"Rot":true},{"Idx":12,"Rot":true},{"Idx":13,"Rot":true},{"Idx":14,"Rot":false},{"Idx":15,"Rot":false},{"Idx":16,"Rot":false},{"Idx":17,"Rot":false},{"Idx":19,"Rot":false},{"Idx":18,"Rot":false}]"
44147,44147,solved1,1491401,950543405,13,"[{"Idx":0,"Rot":true},{"Idx":1,"Rot":true},{"Idx":2,"Rot":true},{"Idx":3,"Rot":true},{"Idx":4,"Rot":true},{"Idx":5,"Rot":true},{"Idx":6,"Rot":true},{"Idx":7,"Rot":true},{"Idx":12,"Rot":true},{"Idx":8,"Rot":false},{"Idx":11,"Rot":false},{"Idx":13,"Rot":false},{"Idx":15,"Rot":true},{"Idx":14,"Rot":true},{"Idx":10,"Rot":true},{"Idx":18,"Rot":true},{"Idx":9,"Rot":false},{"Idx":19,"Rot":true},{"Idx":16,"Rot":true},{"Idx":17,"Rot":true}]"
44143,44143,solved1,1003032288,780455567873,13,"[{"Idx":0,"Rot":true},{"Idx":1,"Rot":true},{"Idx":2,"Rot":true},{"Idx":3,"Rot":true},{"Idx":4,"Rot":false},{"Idx":5,"Rot":false},{"Idx":12,"Rot":false},{"Idx":13,"Rot":false},{"Idx":14,"Rot":false},{"Idx":16,"Rot":false},{"Idx":19,"Rot":false},{"Idx":15,"Rot":false},{"Idx":7,"Rot":false},{"Idx":9,"Rot":false},{"Idx":6,"Rot":false},{"Idx":18,"Rot":false},{"Idx":8,"Rot":false},{"Idx":17,"Rot":false},{"Idx":10,"Rot":true},{"Idx":11,"Rot":true}]"
44135,44135,solved1,7556,4342756,13,"[{"Idx":0,"Rot":true},{"Idx":1,"Rot":true},{"Idx":2,"Rot":true},{"Idx":3,"Rot":true},{"Idx":4,"Rot":true},{"Idx":5,"Rot":true},{"Idx":6,"Rot":true},{"Idx":7,"Rot":true},{"Idx":8,"Rot":true},{"Idx":9,"Rot":false},{"Idx":11,"Rot":true},{"Idx":10,"Rot":true},{"Idx":12,"Rot":true},{"Idx":14,"Rot":false},{"Idx":15,"Rot":false},{"Idx":16,"Rot":false},{"Idx":13,"Rot":false},{"Idx":17,"Rot":true},{"Idx":18,"Rot":true},{"Idx":19,"Rot":true}]"
44131,44131,interrupted,5815102695,3600000002197,13,"[{"Idx":0,"Rot":false},{"Idx":1,"Rot":false},{"Idx":2,"Rot":false},{"Idx":3,"Rot":false},{"Idx":4,"Rot":false},{"Idx":6,"Rot":true},{"Idx":11,"Rot":true},{"Idx":16,"Rot":false},{"Idx":9,"Rot":false},{"Idx":7,"Rot":false},{"Idx":10,"Rot":false},{"Idx":12,"Rot":true},{"Idx":15,"Rot":true},{"Idx":8,"Rot":false}]"
44055,44055,solved1,22941,14695222,13,"[{"Idx":0,"Rot":false},{"Idx":1,"Rot":false},{"Idx":2,"Rot":false},{"Idx":3,"Rot":false},{"Idx":4,"Rot":false},{"Idx":5,"Rot":false},{"Idx":6,"Rot":false},{"Idx":7,"Rot":false},{"Idx":8,"Rot":true},{"Idx":9,"Rot":true},{"Idx":13,"Rot":true},{"Idx":14,"Rot":true},{"Idx":19,"Rot":true},{"Idx":11,"Rot":true},{"Idx":10,"Rot":true},{"Idx":15,"Rot":true},{"Idx":12,"Rot":false},{"Idx":16,"Rot":false},{"Idx":17,"Rot":false},{"Idx":18,"Rot":false}]"
44051,44051,solved1,1132049358,681275663112,13,"[{"Idx":0,"Rot":true},{"Idx":1,"Rot":true},{"Idx":2,"Rot":true},{"Idx":3,"Rot":true},{"Idx":4,"Rot":true},{"Idx":5,"Rot":true},{"Idx":10,"Rot":false},{"Idx":6,"Rot":false},{"Idx":14,"Rot":false},{"Idx":15,"Rot":false},{"Idx":7,"Rot":false},{"Idx":11,"Rot":true},{"Idx":9,"Rot":false},{"Idx":18,"Rot":false},{"Idx":13,"Rot":false},{"Idx":8,"Rot":false},{"Idx":12,"Rot":false},{"Idx":16,"Rot":false},{"Idx":17,"Rot":false},{"Idx":19,"Rot":true}]"
44011,44011,solved1,365964,213349939,13,"[{"Idx":0,"Rot":true},{"Idx":1,"Rot":true},{"Idx":2,"Rot":true},{"Idx":3,"Rot":true},{"Idx":4,"Rot":true},{"Idx":5,"Rot":false},{"Idx":6,"Rot":false},{"Idx":7,"Rot":false},{"Idx":8,"Rot":true},{"Idx":10,"Rot":true},{"Idx":12,"Rot":false},{"Idx":13,"Rot":false},{"Idx":19,"Rot":false},{"Idx":9,"Rot":false},{"Idx":14,"Rot":false},{"Idx":15,"Rot":false},{"Idx":11,"Rot":false},{"Idx":17,"Rot":false},{"Idx":16,"Rot":false},{"Idx":18,"Rot":true}]"
44007,44007,solved1,23398,15300978,13,"[{"Idx":0,"Rot":true},{"Idx":1,"Rot":true},{"Idx":2,"Rot":true},{"Idx":3,"Rot":true},{"Idx":4,"Rot":true},{"Idx":5,"Rot":true},{"Idx":6,"Rot":true},{"Idx":7,"Rot":true},{"Idx":8,"Rot":true},{"Idx":9,"Rot":false},{"Idx":10,"Rot":false},{"Idx":16,"Rot":false},{"Idx":18,"Rot":true},{"Idx":14,"Rot":false},{"Idx":15,"Rot":false},{"Idx":11,"Rot":false},{"Idx":12,"Rot":true},{"Idx":17,"Rot":false},{"Idx":19,"Rot":false},{"Idx":13,"Rot":false}]"
43999,43999,solved1,12759366,8793985921,13,"[{"Idx":0,"Rot":true},{"Idx":1,"Rot":true},{"Idx":2,"Rot":true},{"Idx":3,"Rot":true},{"Idx":4,"Rot":true},{"Idx":5,"Rot":true},{"Idx":6,"Rot":true},{"Idx":8,"Rot":true},{"Idx":12,"Rot":false},{"Idx":16,"Rot":false},{"Idx":11,"Rot":false},{"Idx":17,"Rot":false},{"Idx":15,"Rot":false},{"Idx":19,"Rot":false},{"Idx":7,"Rot":true},{"Idx":10,"Rot":false},{"Idx":13,"Rot":false},{"Idx":14,"Rot":false},{"Idx":18,"Rot":false},{"Idx":9,"Rot":true}]"
43995,43995,interrupted,5735666457,3600000001891,13,"[{"Idx":0,"Rot":false},{"Idx":1,"Rot":false},{"Idx":2,"Rot":false},{"Idx":3,"Rot":false},{"Idx":4,"Rot":false},{"Idx":5,"Rot":false},{"Idx":10,"Rot":false},{"Idx":15,"Rot":true},{"Idx":11,"Rot":true},{"Idx":17,"Rot":false},{"Idx":12,"Rot":true},{"Idx":6,"Rot":true},{"Idx":18,"Rot":true},{"Idx":7,"Rot":true},{"Idx":14,"Rot":true}]"
43954,43954,solved1,6133822,4002876044,13,"[{"Idx":0,"Rot":false},{"Idx":1,"Rot":false},{"Idx":2,"Rot":false},{"Idx":3,"Rot":false},{"Idx":4,"Rot":false},{"Idx":5,"Rot":false},{"Idx":6,"Rot":false},{"Idx":8,"Rot":false},{"Idx":13,"Rot":true},{"Idx":14,"Rot":true},{"Idx":19,"Rot":true},{"Idx":7,"Rot":false},{"Idx":9,"Rot":false},{"Idx":11,"Rot":true},{"Idx":18,"Rot":false},{"Idx":10,"Rot":true},{"Idx":15,"Rot":true},{"Idx":17,"Rot":true},{"Idx":16,"Rot":false},{"Idx":12,"Rot":false}]"
43950,43950,solved1,30417576,17992428284,13,"[{"Idx":0,"Rot":true},{"Idx":1,"Rot":true},{"Idx":2,"Rot":true},{"Idx":3,"Rot":true},{"Idx":4,"Rot":true},{"Idx":5,"Rot":true},{"Idx":6,"Rot":true},{"Idx":10,"Rot":false},{"Idx":11,"Rot":false},{"Idx":12,"Rot":false},{"Idx":13,"Rot":true},{"Idx":7,"Rot":true},{"Idx":15,"Rot":false},{"Idx":16,"Rot":true},{"Idx":8,"Rot":false},{"Idx":14,"Rot":true},{"Idx":19,"Rot":false},{"Idx":9,"Rot":false},{"Idx":17,"Rot":false},{"Idx":18,"Rot":true}]"
43946,43946,solved1,136934661,80538703465,13,"[{"Idx":0,"Rot":true},{"Idx":1,"Rot":true},{"Idx":2,"Rot":true},{"Idx":3,"Rot":true},{"Idx":4,"Rot":true},{"Idx":6,"Rot":true},{"Idx":7,"Rot":false},{"Idx":9,"Rot":true},{"Idx":12,"Rot":true},{"Idx":14,"Rot":false},{"Idx":18,"Rot":false},{"Idx":15,"Rot":false},{"Idx":16,"Rot":false},{"Idx":8,"Rot":false},{"Idx":19,"Rot":false},{"Idx":13,"Rot":false},{"Idx":5,"Rot":false},{"Idx":10,"Rot":true},{"Idx":11,"Rot":false},{"Idx":17,"Rot":false}]"
43938,43938,solved1,6333279,3459825441,13,"[{"Idx":0,"Rot":false},{"Idx":1,"Rot":false},{"Idx":2,"Rot":false},{"Idx":3,"Rot":false},{"Idx":4,"Rot":false},{"Idx":5,"Rot":false},{"Idx":6,"Rot":false},{"Idx":7,"Rot":false},{"Idx":11,"Rot":true},{"Idx":12,"Rot":true},{"Idx":18,"Rot":true},{"Idx":19,"Rot":true},{"Idx":15,"Rot":true},{"Idx":17,"Rot":false},{"Idx":8,"Rot":true},{"Idx":13,"Rot":true},{"Idx":9,"Rot":false},{"Idx":16,"Rot":false},{"Idx":14,"Rot":false},{"Idx":10,"Rot":false}]"
43934,43934,interrupted,5712843483,3600000001421,13,"[{"Idx":0,"Rot":true},{"Idx":1,"Rot":true},{"Idx":2,"Rot":true},{"Idx":3,"Rot":true},{"Idx":4,"Rot":true},{"Idx":12,"Rot":false},{"Idx":15,"Rot":true},{"Idx":17,"Rot":true},{"Idx":14,"Rot":false},{"Idx":5,"Rot":false},{"Idx":6,"Rot":false},{"Idx":7,"Rot":false},{"Idx":16,"Rot":false},{"Idx":13,"Rot":true},{"Idx":10,"Rot":false},{"Idx":8,"Rot":false}]"
43830,43830,solved1,4205699,2176050086,13,"[{"Idx":0,"Rot":false},{"Idx":1,"Rot":false},{"Idx":2,"Rot":false},{"Idx":3,"Rot":false},{"Idx":4,"Rot":false},{"Idx":5,"Rot":false},{"Idx":6,"Rot":false},{"Idx":7,"Rot":true},{"Idx":8,"Rot":false},{"Idx":12,"Rot":true},{"Idx":14,"Rot":false},{"Idx":15,"Rot":false},{"Idx":11,"Rot":false},{"Idx":17,"Rot":false},{"Idx":13,"Rot":true},{"Idx":16,"Rot":true},{"Idx":9,"Rot":false},{"Idx":10,"Rot":false},{"Idx":18,"Rot":true},{"Idx":19,"Rot":true}]"
43826,43826,solved1,5220505,3228196051,13,"[{"Idx":0,"Rot":false},{"Idx":1,"Rot":false},{"Idx":2,"Rot":false},{"Idx":3,"Rot":false},{"Idx":4,"Rot":false},{"Idx":5,"Rot":false},{"Idx":6,"Rot":false},{"Idx":8,"Rot":false},{"Idx":7,"Rot":false},{"Idx":9,"Rot":false},{"Idx":10,"Rot":false},{"Idx":12,"Rot":false},{"Idx":11,"Rot":true},{"Idx":16,"Rot":false},{"Idx":13,"Rot":false},{"Idx":14,"Rot":false},{"Idx":15,"Rot":false},{"Idx":19,"Rot":true},{"Idx":17,"Rot":false},{"Idx":18,"Rot":false}]"
43818,43818,solved1,2941953376,2159371454154,13,"[{"Idx":0,"Rot":false},{"Idx":1,"Rot":false},{"Idx":2,"Rot":false},{"Idx":3,"Rot":false},{"Idx":4,"Rot":true},{"Idx":7,"Rot":true},{"Idx":9,"Rot":true},{"Idx":17,"Rot":true},{"Idx":12,"Rot":false},{"Idx":18,"Rot":true},{"Idx":11,"Rot":true},{"Idx":15,"Rot":false},{"Idx":8,"Rot":true},{"Idx":10,"Rot":true},{"Idx":16,"Rot":false},{"Idx":5,"Rot":true},{"Idx":13,"Rot":true},{"Idx":19,"Rot":true},{"Idx":6,"Rot":false},{"Idx":14,"Rot":false}]"
43774,43774,solved1,259006394,157874173366,13,"[{"Idx":0,"Rot":false},{"Idx":1,"Rot":false},{"Idx":2,"Rot":false},{"Idx":3,"Rot":true},{"Idx":4,"Rot":true},{"Idx":5,"Rot":true},{"Idx":17,"Rot":true},{"Idx":19,"Rot":true},{"Idx":6,"Rot":true},{"Idx":16,"Rot":true},{"Idx":8,"Rot":true},{"Idx":14,"Rot":true},{"Idx":10,"Rot":false},{"Idx":13,"Rot":true},{"Idx":7,"Rot":true},{"Idx":11,"Rot":true},{"Idx":18,"Rot":true},{"Idx":15,"Rot":true},{"Idx":9,"Rot":false},{"Idx":12,"Rot":false}]"
43770,43770,solved1,702877,394363491,13,"[{"Idx":0,"Rot":false},{"Idx":1,"Rot":false},{"Idx":2,"Rot":false},{"Idx":3,"Rot":false},{"Idx":4,"Rot":false},{"Idx":5,"Rot":false},{"Idx":6,"Rot":false},{"Idx":7,"Rot":true},{"Idx":8,"Rot":true},{"Idx":12,"Rot":false},{"Idx":10,"Rot":false},{"Idx":16,"Rot":true},{"Idx":11,"Rot":false},{"Idx":19,"Rot":true},{"Idx":13,"Rot":false},{"Idx":14,"Rot":true},{"Idx":9,"Rot":true},{"Idx":17,"Rot":true},{"Idx":15,"Rot":true},{"Idx":18,"Rot":true}]"
43766,43766,solved1,3302961322,2125619349786,13,"[{"Idx":0,"Rot":false},{"Idx":1,"Rot":false},{"Idx":2,"Rot":false},{"Idx":3,"Rot":false},{"Idx":4,"Rot":true},{"Idx":10,"Rot":false},{"Idx":19,"Rot":true},{"Idx":12,"Rot":true},{"Idx":13,"Rot":true},{"Idx":11,"Rot":true},{"Idx":5,"Rot":false},{"Idx":15,"Rot":false},{"Idx":18,"Rot":true},{"Idx":8,"Rot":false},{"Idx":9,"Rot":false},{"Idx":6,"Rot":true},{"Idx":16,"Rot":false},{"Idx":14,"Rot":false},{"Idx":7,"Rot":true},{"Idx":17,"Rot":false}]"
43742,43742,solved1,321104742,202269061123,13,"[{"Idx":0,"Rot":true},{"Idx":1,"Rot":true},{"Idx":2,"Rot":true},{"Idx":3,"Rot":true},{"Idx":4,"Rot":true},{"Idx":5,"Rot":true},{"Idx":8,"Rot":true},{"Idx":6,"Rot":false},{"Idx":15,"Rot":false},{"Idx":18,"Rot":false},{"Idx":17,"Rot":true},{"Idx":12,"Rot":true},{"Idx":14,"Rot":true},{"Idx":11,"Rot":false},{"Idx":9,"Rot":true},{"Idx":13,"Rot":false},{"Idx":19,"Rot":true},{"Idx":7,"Rot":false},{"Idx":16,"Rot":false},{"Idx":10,"Rot":true}]"
43725,43725,solved1,2006552864,1212173669757,13,"[{"Idx":0,"Rot":true},{"Idx":1,"Rot":true},{"Idx":2,"Rot":true},{"Idx":3,"Rot":true},{"Idx":4,"Rot":true},{"Idx":5,"Rot":true},{"Idx":8,"Rot":false},{"Idx":18,"Rot":false},{"Idx":10,"Rot":true},{"Idx":14,"Rot":true},{"Idx":6,"Rot":false},{"Idx":7,"Rot":false},{"Idx":11,"Rot":true},{"Idx":12,"Rot":true},{"Idx":15,"Rot":false},{"Idx":17,"Rot":true},{"Idx":9,"Rot":false},{"Idx":16,"Rot":true},{"Idx":19,"Rot":true},{"Idx":13,"Rot":false}]"
43701,43701,solved1,2638987840,1536493333818,13,"[{"Idx":0,"Rot":false},{"Idx":1,"Rot":false},{"Idx":2,"Rot":false},{"Idx":3,"Rot":false},{"Idx":4,"Rot":false},{"Idx":7,"Rot":false},{"Idx":8,"Rot":false},{"Idx":9,"Rot":false},{"Idx":12,"Rot":true},{"Idx":13,"Rot":true},{"Idx":10,"Rot":true},{"Idx":6,"Rot":false},{"Idx":14,"Rot":false},{"Idx":18,"Rot":false},{"Idx":11,"Rot":true},{"Idx":15,"Rot":true},{"Idx":5,"Rot":true},{"Idx":16,"Rot":false},{"Idx":19,"Rot":false},{"Idx":17,"Rot":true}]"
43689,43689,interrupted,5503465504,3600000002147,13,"[{"Idx":0,"Rot":true},{"Idx":1,"Rot":true},{"Idx":2,"Rot":true},{"Idx":3,"Rot":true},{"Idx":4,"Rot":true},{"Idx":16,"Rot":true},{"Idx":8,"Rot":false},{"Idx":6,"Rot":true},{"Idx":5,"Rot":false},{"Idx":13,"Rot":false},{"Idx":17,"Rot":true},{"Idx":15,"Rot":false},{"Idx":7,"Rot":false},{"Idx":12,"Rot":false},{"Idx":11,"Rot":false}]"
43659,43659,interrupted,5948897934,3600000002186,13,"[{"Idx":0,"Rot":true},{"Idx":1,"Rot":true},{"Idx":2,"Rot":true},{"Idx":3,"Rot":true},{"Idx":4,"Rot":true},{"Idx":6,"Rot":false},{"Idx":16,"Rot":true},{"Idx":12,"Rot":false},{"Idx":10,"Rot":false},{"Idx":15,"Rot":false},{"Idx":11,"Rot":false},{"Idx":18,"Rot":false},{"Idx":8,"Rot":false},{"Idx":13,"Rot":false}]"
