"rows";"cols";"tiles";"n_tiles";"strategy";"n_simulations";"score";"solution_found";"n_tiles_placed";"created_on"
"23";"22";"[[1, 1], [2, 1], [2, 1], [3, 1], [3, 1], [3, 1], [6, 1], [9, 1], [9, 1], [13, 1], [16, 1], [16, 1], [21, 1], [2, 2], [2, 2], [2, 2], [7, 2], [16, 3], [22, 6], [14, 14]]";"20";"avg_depth";"100";"1.0";"False";"337029"
"23";"22";"[[1, 1], [2, 1], [2, 1], [3, 1], [3, 1], [3, 1], [6, 1], [9, 1], [9, 1], [13, 1], [16, 1], [16, 1], [21, 1], [2, 2], [2, 2], [2, 2], [7, 2], [16, 3], [22, 6], [14, 14]]";"20";"max_depth";"100";"1.0";"False";"387421"
"27";"26";"[[1, 1], [1, 1], [2, 1], [3, 1], [4, 1], [4, 1], [7, 1], [8, 1], [9, 1], [11, 1], [4, 2], [6, 2], [11, 2], [4, 3], [7, 4], [7, 6], [11, 6], [16, 7], [11, 10], [16, 15]]";"20";"avg_depth";"100";"1.0";"False";"316593"
"27";"26";"[[1, 1], [1, 1], [2, 1], [3, 1], [4, 1], [4, 1], [7, 1], [8, 1], [9, 1], [11, 1], [4, 2], [6, 2], [11, 2], [4, 3], [7, 4], [7, 6], [11, 6], [16, 7], [11, 10], [16, 15]]";"20";"max_depth";"100";"1.0";"False";"278735"
"36";"38";"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [9, 1], [12, 1], [13, 1], [25, 1], [33, 1], [25, 2], [37, 2], [25, 3], [6, 5], [20, 5], [25, 5], [20, 6], [37, 8], [20, 20]]";"20";"avg_depth";"100";"0.0";"True";"85005"
"36";"38";"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [9, 1], [12, 1], [13, 1], [25, 1], [33, 1], [25, 2], [37, 2], [25, 3], [6, 5], [20, 5], [25, 5], [20, 6], [37, 8], [20, 20]]";"20";"max_depth";"100";"0.0";"True";"180628"
"18";"27";"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [3, 1], [3, 1], [7, 1], [7, 1], [7, 1], [14, 1], [16, 1], [20, 1], [6, 2], [16, 4], [6, 6], [8, 6], [16, 15]]";"20";"avg_depth";"100";"1.0";"False";"386429"
"18";"27";"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [3, 1], [3, 1], [7, 1], [7, 1], [7, 1], [14, 1], [16, 1], [20, 1], [6, 2], [16, 4], [6, 6], [8, 6], [16, 15]]";"20";"max_depth";"100";"1.0";"False";"364511"
"35";"17";"[[1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [2, 1], [3, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [18, 1], [24, 1], [32, 1], [7, 2], [34, 2], [32, 3], [34, 4], [34, 5]]";"20";"avg_depth";"100";"1.0";"False";"359784"
"35";"17";"[[1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [2, 1], [3, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [18, 1], [24, 1], [32, 1], [7, 2], [34, 2], [32, 3], [34, 4], [34, 5]]";"20";"max_depth";"100";"1.0";"False";"328605"
"35";"25";"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [8, 1], [10, 1], [10, 1], [12, 1], [15, 1], [3, 2], [8, 3], [13, 3], [7, 4], [16, 4], [10, 5], [16, 6], [9, 7], [25, 10], [15, 13]]";"20";"avg_depth";"100";"1.0";"False";"260677"
"35";"25";"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [8, 1], [10, 1], [10, 1], [12, 1], [15, 1], [3, 2], [8, 3], [13, 3], [7, 4], [16, 4], [10, 5], [16, 6], [9, 7], [25, 10], [15, 13]]";"20";"max_depth";"100";"1.0";"False";"245486"
"15";"32";"[[1, 1], [1, 1], [2, 1], [3, 1], [4, 1], [7, 1], [8, 1], [8, 1], [9, 1], [12, 1], [20, 1], [21, 1], [25, 1], [8, 3], [32, 3], [8, 4], [9, 4], [9, 5], [9, 6], [9, 8]]";"20";"avg_depth";"100";"0.0";"True";"153456"
"15";"32";"[[1, 1], [1, 1], [2, 1], [3, 1], [4, 1], [7, 1], [8, 1], [8, 1], [9, 1], [12, 1], [20, 1], [21, 1], [25, 1], [8, 3], [32, 3], [8, 4], [9, 4], [9, 5], [9, 6], [9, 8]]";"20";"max_depth";"100";"2.0";"False";"207888"
"12";"14";"[[1, 1], [1, 1], [1, 1], [1, 1], [2, 1], [3, 1], [3, 1], [3, 1], [3, 1], [4, 1], [4, 1], [6, 1], [6, 1], [6, 1], [10, 1], [10, 1], [14, 1], [4, 2], [14, 3], [10, 4]]";"20";"avg_depth";"100";"0.0";"True";"34035"
"12";"14";"[[1, 1], [1, 1], [1, 1], [1, 1], [2, 1], [3, 1], [3, 1], [3, 1], [3, 1], [4, 1], [4, 1], [6, 1], [6, 1], [6, 1], [10, 1], [10, 1], [14, 1], [4, 2], [14, 3], [10, 4]]";"20";"max_depth";"100";"0.0";"True";"34035"
"38";"34";"[[2, 1], [2, 1], [8, 1], [8, 1], [24, 1], [2, 2], [10, 2], [10, 2], [13, 2], [17, 2], [18, 2], [24, 2], [25, 2], [6, 4], [7, 6], [12, 6], [25, 6], [20, 10], [16, 12], [22, 15]]";"20";"avg_depth";"100";"2.0";"False";"242811"
"38";"34";"[[2, 1], [2, 1], [8, 1], [8, 1], [24, 1], [2, 2], [10, 2], [10, 2], [13, 2], [17, 2], [18, 2], [24, 2], [25, 2], [6, 4], [7, 6], [12, 6], [25, 6], [20, 10], [16, 12], [22, 15]]";"20";"max_depth";"100";"1.0";"False";"267685"
"31";"12";"[[1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [3, 1], [3, 1], [5, 1], [5, 1], [8, 1], [9, 1], [13, 1], [14, 1], [15, 1], [16, 1], [9, 2], [8, 3], [7, 4], [9, 6], [15, 10]]";"20";"avg_depth";"100";"1.0";"False";"309748"
"31";"12";"[[1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [3, 1], [3, 1], [5, 1], [5, 1], [8, 1], [9, 1], [13, 1], [14, 1], [15, 1], [16, 1], [9, 2], [8, 3], [7, 4], [9, 6], [15, 10]]";"20";"max_depth";"100";"2.0";"False";"282556"
"17";"23";"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [2, 1], [3, 1], [4, 1], [4, 1], [4, 1], [5, 1], [8, 1], [9, 1], [10, 1], [16, 1], [16, 1], [19, 2], [19, 3], [19, 11]]";"20";"avg_depth";"100";"0.0";"True";"107388"
"17";"23";"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [2, 1], [3, 1], [4, 1], [4, 1], [4, 1], [5, 1], [8, 1], [9, 1], [10, 1], [16, 1], [16, 1], [19, 2], [19, 3], [19, 11]]";"20";"max_depth";"100";"1.0";"False";"333915"
"16";"20";"[[1, 1], [1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [3, 1], [4, 1], [4, 1], [4, 1], [4, 1], [6, 1], [9, 1], [14, 1], [16, 1], [2, 2], [16, 4], [19, 4], [10, 5], [9, 6]]";"20";"avg_depth";"100";"1.0";"False";"369671"
"16";"20";"[[1, 1], [1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [3, 1], [4, 1], [4, 1], [4, 1], [4, 1], [6, 1], [9, 1], [14, 1], [16, 1], [2, 2], [16, 4], [19, 4], [10, 5], [9, 6]]";"20";"max_depth";"100";"1.0";"False";"345093"
"20";"12";"[[1, 1], [1, 1], [3, 1], [4, 1], [4, 1], [5, 1], [6, 1], [9, 1], [13, 1], [15, 1], [16, 1], [16, 1], [3, 2], [4, 2], [4, 2], [5, 2], [8, 2], [16, 2], [4, 3], [11, 5]]";"20";"avg_depth";"100";"1.0";"False";"278404"
"20";"12";"[[1, 1], [1, 1], [3, 1], [4, 1], [4, 1], [5, 1], [6, 1], [9, 1], [13, 1], [15, 1], [16, 1], [16, 1], [3, 2], [4, 2], [4, 2], [5, 2], [8, 2], [16, 2], [4, 3], [11, 5]]";"20";"max_depth";"100";"1.0";"False";"276774"
"32";"21";"[[1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [2, 1], [2, 1], [5, 1], [7, 1], [8, 1], [8, 1], [8, 1], [12, 1], [13, 1], [16, 1], [8, 2], [16, 2], [18, 8], [19, 8], [16, 15]]";"20";"avg_depth";"100";"1.0";"False";"367416"
"32";"21";"[[1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [2, 1], [2, 1], [5, 1], [7, 1], [8, 1], [8, 1], [8, 1], [12, 1], [13, 1], [16, 1], [8, 2], [16, 2], [18, 8], [19, 8], [16, 15]]";"20";"max_depth";"100";"1.0";"False";"361076"
"32";"27";"[[2, 1], [4, 1], [5, 1], [6, 1], [9, 1], [11, 1], [16, 1], [16, 1], [17, 1], [3, 2], [4, 3], [16, 3], [16, 4], [16, 4], [17, 4], [16, 5], [16, 6], [16, 6], [10, 9], [14, 11]]";"20";"avg_depth";"100";"1.0";"False";"262535"
"32";"27";"[[2, 1], [4, 1], [5, 1], [6, 1], [9, 1], [11, 1], [16, 1], [16, 1], [17, 1], [3, 2], [4, 3], [16, 3], [16, 4], [16, 4], [17, 4], [16, 5], [16, 6], [16, 6], [10, 9], [14, 11]]";"20";"max_depth";"100";"1.0";"False";"245605"
"17";"31";"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [5, 1], [5, 1], [6, 1], [6, 1], [8, 1], [16, 1], [20, 1], [20, 1], [21, 1], [16, 2], [6, 5], [20, 6], [9, 8], [20, 8]]";"20";"avg_depth";"100";"0.0";"True";"200768"
"17";"31";"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [5, 1], [5, 1], [6, 1], [6, 1], [8, 1], [16, 1], [20, 1], [20, 1], [21, 1], [16, 2], [6, 5], [20, 6], [9, 8], [20, 8]]";"20";"max_depth";"100";"3.0";"False";"250636"
"26";"40";"[[1, 1], [1, 1], [7, 1], [8, 1], [14, 1], [16, 1], [40, 1], [40, 1], [16, 2], [16, 2], [16, 2], [4, 4], [4, 4], [22, 5], [8, 6], [10, 7], [8, 8], [21, 8], [16, 10], [15, 11]]";"20";"avg_depth";"100";"2.0";"False";"291991"
"26";"40";"[[1, 1], [1, 1], [7, 1], [8, 1], [14, 1], [16, 1], [40, 1], [40, 1], [16, 2], [16, 2], [16, 2], [4, 4], [4, 4], [22, 5], [8, 6], [10, 7], [8, 8], [21, 8], [16, 10], [15, 11]]";"20";"max_depth";"100";"3.0";"False";"236739"
"16";"28";"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [4, 1], [5, 1], [5, 1], [7, 1], [18, 1], [4, 3], [6, 4], [6, 4], [18, 4], [22, 4], [8, 6], [10, 6], [12, 6]]";"20";"avg_depth";"100";"0.0";"True";"206040"
"16";"28";"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [4, 1], [5, 1], [5, 1], [7, 1], [18, 1], [4, 3], [6, 4], [6, 4], [18, 4], [22, 4], [8, 6], [10, 6], [12, 6]]";"20";"max_depth";"100";"0.0";"True";"274460"
"10";"21";"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [2, 1], [4, 1], [10, 1], [14, 1], [15, 1], [19, 1], [20, 1], [2, 2], [7, 2], [9, 2], [9, 2], [6, 3], [15, 3]]";"20";"avg_depth";"100";"4.0";"False";"242926"
"10";"21";"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [2, 1], [4, 1], [10, 1], [14, 1], [15, 1], [19, 1], [20, 1], [2, 2], [7, 2], [9, 2], [9, 2], [6, 3], [15, 3]]";"20";"max_depth";"100";"1.0";"False";"211368"
"29";"18";"[[1, 1], [1, 1], [1, 1], [1, 1], [2, 1], [4, 1], [11, 1], [11, 1], [13, 1], [13, 1], [16, 1], [8, 2], [11, 2], [4, 3], [16, 3], [6, 4], [8, 4], [13, 6], [11, 8], [16, 8]]";"20";"avg_depth";"100";"1.0";"False";"213010"
"29";"18";"[[1, 1], [1, 1], [1, 1], [1, 1], [2, 1], [4, 1], [11, 1], [11, 1], [13, 1], [13, 1], [16, 1], [8, 2], [11, 2], [4, 3], [16, 3], [6, 4], [8, 4], [13, 6], [11, 8], [16, 8]]";"20";"max_depth";"100";"1.0";"False";"278659"
"21";"35";"[[2, 1], [2, 1], [3, 1], [5, 1], [5, 1], [8, 1], [9, 1], [14, 1], [16, 1], [6, 2], [8, 2], [9, 2], [16, 2], [19, 2], [19, 2], [19, 2], [9, 3], [35, 5], [13, 9], [16, 10]]";"20";"avg_depth";"100";"2.0";"False";"294984"
"21";"35";"[[2, 1], [2, 1], [3, 1], [5, 1], [5, 1], [8, 1], [9, 1], [14, 1], [16, 1], [6, 2], [8, 2], [9, 2], [16, 2], [19, 2], [19, 2], [19, 2], [9, 3], [35, 5], [13, 9], [16, 10]]";"20";"max_depth";"100";"1.0";"False";"364630"
"26";"39";"[[1, 1], [2, 1], [8, 1], [10, 1], [10, 1], [16, 1], [16, 1], [16, 1], [10, 2], [10, 2], [16, 2], [16, 2], [19, 2], [9, 3], [16, 3], [14, 4], [14, 5], [9, 8], [14, 10], [38, 10]]";"20";"avg_depth";"100";"1.0";"False";"321301"
"26";"39";"[[1, 1], [2, 1], [8, 1], [10, 1], [10, 1], [16, 1], [16, 1], [16, 1], [10, 2], [10, 2], [16, 2], [16, 2], [19, 2], [9, 3], [16, 3], [14, 4], [14, 5], [9, 8], [14, 10], [38, 10]]";"20";"max_depth";"100";"1.0";"False";"321759"
"38";"27";"[[1, 1], [2, 1], [4, 1], [10, 1], [12, 1], [12, 1], [14, 1], [20, 1], [24, 1], [23, 2], [25, 2], [37, 2], [7, 3], [23, 4], [6, 5], [18, 5], [10, 6], [14, 6], [20, 7], [24, 10]]";"20";"avg_depth";"100";"1.0";"False";"257393"
"38";"27";"[[1, 1], [2, 1], [4, 1], [10, 1], [12, 1], [12, 1], [14, 1], [20, 1], [24, 1], [23, 2], [25, 2], [37, 2], [7, 3], [23, 4], [6, 5], [18, 5], [10, 6], [14, 6], [20, 7], [24, 10]]";"20";"max_depth";"100";"3.0";"False";"190996"
"25";"22";"[[2, 1], [2, 1], [4, 1], [4, 1], [5, 1], [7, 1], [9, 1], [19, 1], [4, 2], [9, 2], [15, 2], [19, 2], [8, 3], [5, 4], [5, 4], [15, 4], [18, 4], [9, 7], [8, 8], [9, 9]]";"20";"avg_depth";"100";"3.0";"False";"242334"
"25";"22";"[[2, 1], [2, 1], [4, 1], [4, 1], [5, 1], [7, 1], [9, 1], [19, 1], [4, 2], [9, 2], [15, 2], [19, 2], [8, 3], [5, 4], [5, 4], [15, 4], [18, 4], [9, 7], [8, 8], [9, 9]]";"20";"max_depth";"100";"2.0";"False";"247441"
"13";"15";"[[1, 1], [2, 1], [3, 1], [4, 1], [4, 1], [4, 1], [6, 1], [6, 1], [9, 1], [15, 1], [3, 2], [3, 2], [3, 2], [3, 2], [4, 2], [6, 2], [14, 2], [15, 2], [5, 3], [6, 4]]";"20";"avg_depth";"100";"0.0";"True";"135544"
"13";"15";"[[1, 1], [2, 1], [3, 1], [4, 1], [4, 1], [4, 1], [6, 1], [6, 1], [9, 1], [15, 1], [3, 2], [3, 2], [3, 2], [3, 2], [4, 2], [6, 2], [14, 2], [15, 2], [5, 3], [6, 4]]";"20";"max_depth";"100";"0.0";"True";"225771"
"37";"34";"[[1, 1], [9, 1], [9, 1], [10, 1], [13, 1], [22, 1], [25, 1], [36, 1], [36, 1], [12, 2], [14, 2], [22, 3], [6, 4], [36, 4], [36, 4], [8, 6], [13, 7], [22, 7], [16, 12], [14, 13]]";"20";"avg_depth";"100";"1.0";"False";"269526"
"37";"34";"[[1, 1], [9, 1], [9, 1], [10, 1], [13, 1], [22, 1], [25, 1], [36, 1], [36, 1], [12, 2], [14, 2], [22, 3], [6, 4], [36, 4], [36, 4], [8, 6], [13, 7], [22, 7], [16, 12], [14, 13]]";"20";"max_depth";"100";"2.0";"False";"247134"
"28";"22";"[[1, 1], [1, 1], [2, 1], [2, 1], [2, 1], [3, 1], [4, 1], [4, 1], [4, 1], [4, 1], [5, 1], [12, 1], [16, 2], [16, 2], [16, 2], [11, 3], [11, 5], [16, 6], [16, 7], [15, 12]]";"20";"avg_depth";"100";"1.0";"False";"262200"
"28";"22";"[[1, 1], [1, 1], [2, 1], [2, 1], [2, 1], [3, 1], [4, 1], [4, 1], [4, 1], [4, 1], [5, 1], [12, 1], [16, 2], [16, 2], [16, 2], [11, 3], [11, 5], [16, 6], [16, 7], [15, 12]]";"20";"max_depth";"100";"1.0";"False";"311124"
"33";"34";"[[4, 1], [13, 1], [16, 1], [17, 1], [17, 1], [19, 1], [19, 1], [20, 1], [20, 1], [17, 2], [20, 2], [17, 3], [9, 4], [20, 4], [20, 4], [20, 5], [17, 6], [14, 7], [10, 9], [19, 14]]";"20";"avg_depth";"100";"1.0";"False";"245806"
"33";"34";"[[4, 1], [13, 1], [16, 1], [17, 1], [17, 1], [19, 1], [19, 1], [20, 1], [20, 1], [17, 2], [20, 2], [17, 3], [9, 4], [20, 4], [20, 4], [20, 5], [17, 6], [14, 7], [10, 9], [19, 14]]";"20";"max_depth";"100";"1.0";"False";"324935"
"35";"10";"[[1, 1], [1, 1], [2, 1], [2, 1], [2, 1], [2, 1], [4, 1], [4, 1], [4, 1], [4, 1], [4, 1], [9, 1], [20, 1], [23, 1], [25, 1], [25, 1], [5, 2], [33, 2], [25, 4], [7, 6]]";"20";"avg_depth";"100";"0.0";"True";"206705"
"35";"10";"[[1, 1], [1, 1], [2, 1], [2, 1], [2, 1], [2, 1], [4, 1], [4, 1], [4, 1], [4, 1], [4, 1], [9, 1], [20, 1], [23, 1], [25, 1], [25, 1], [5, 2], [33, 2], [25, 4], [7, 6]]";"20";"max_depth";"100";"1.0";"False";"296313"
"33";"28";"[[2, 1], [2, 1], [2, 1], [8, 1], [9, 1], [9, 1], [9, 1], [14, 1], [17, 1], [17, 1], [23, 1], [7, 2], [8, 2], [22, 2], [23, 4], [7, 5], [16, 5], [23, 5], [14, 8], [19, 16]]";"20";"avg_depth";"100";"1.0";"False";"261560"
"33";"28";"[[2, 1], [2, 1], [2, 1], [8, 1], [9, 1], [9, 1], [9, 1], [14, 1], [17, 1], [17, 1], [23, 1], [7, 2], [8, 2], [22, 2], [23, 4], [7, 5], [16, 5], [23, 5], [14, 8], [19, 16]]";"20";"max_depth";"100";"1.0";"False";"351323"
"15";"14";"[[1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [2, 1], [2, 1], [4, 1], [5, 1], [5, 1], [9, 1], [9, 1], [10, 1], [14, 1], [4, 2], [5, 2], [5, 2], [5, 3], [9, 5], [11, 5]]";"20";"avg_depth";"100";"0.0";"True";"282178"
"15";"14";"[[1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [2, 1], [2, 1], [4, 1], [5, 1], [5, 1], [9, 1], [9, 1], [10, 1], [14, 1], [4, 2], [5, 2], [5, 2], [5, 3], [9, 5], [11, 5]]";"20";"max_depth";"100";"1.0";"False";"354333"
"26";"29";"[[1, 1], [1, 1], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 1], [16, 1], [2, 2], [2, 2], [2, 2], [10, 2], [8, 3], [13, 4], [7, 6], [8, 6], [10, 7], [16, 10], [18, 16]]";"20";"avg_depth";"100";"1.0";"False";"334505"
"26";"29";"[[1, 1], [1, 1], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 1], [16, 1], [2, 2], [2, 2], [2, 2], [10, 2], [8, 3], [13, 4], [7, 6], [8, 6], [10, 7], [16, 10], [18, 16]]";"20";"max_depth";"100";"1.0";"False";"297138"
"32";"22";"[[2, 1], [3, 1], [9, 1], [12, 1], [16, 1], [16, 1], [16, 1], [3, 2], [3, 2], [4, 2], [5, 2], [9, 2], [16, 2], [5, 3], [9, 3], [5, 4], [8, 4], [9, 4], [12, 7], [21, 16]]";"20";"avg_depth";"100";"1.0";"False";"312245"
"32";"22";"[[2, 1], [3, 1], [9, 1], [12, 1], [16, 1], [16, 1], [16, 1], [3, 2], [3, 2], [4, 2], [5, 2], [9, 2], [16, 2], [5, 3], [9, 3], [5, 4], [8, 4], [9, 4], [12, 7], [21, 16]]";"20";"max_depth";"100";"1.0";"False";"262128"
"37";"36";"[[1, 1], [1, 1], [1, 1], [1, 1], [2, 1], [5, 1], [5, 1], [5, 1], [6, 1], [11, 1], [14, 1], [21, 1], [25, 1], [26, 1], [26, 1], [26, 1], [26, 1], [10, 5], [36, 6], [36, 24]]";"20";"avg_depth";"100";"1.0";"False";"361209"
"37";"36";"[[1, 1], [1, 1], [1, 1], [1, 1], [2, 1], [5, 1], [5, 1], [5, 1], [6, 1], [11, 1], [14, 1], [21, 1], [25, 1], [26, 1], [26, 1], [26, 1], [26, 1], [10, 5], [36, 6], [36, 24]]";"20";"max_depth";"100";"1.0";"False";"432804"
"14";"10";"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [3, 1], [4, 1], [4, 1], [4, 1], [6, 1], [7, 1], [2, 2], [3, 2], [4, 2], [4, 2], [6, 3], [8, 3], [7, 5]]";"20";"avg_depth";"100";"0.0";"True";"10096"
"14";"10";"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [3, 1], [4, 1], [4, 1], [4, 1], [6, 1], [7, 1], [2, 2], [3, 2], [4, 2], [4, 2], [6, 3], [8, 3], [7, 5]]";"20";"max_depth";"100";"0.0";"True";"10096"
"16";"34";"[[1, 1], [2, 1], [2, 1], [2, 1], [5, 1], [5, 1], [5, 1], [30, 1], [34, 1], [6, 2], [6, 2], [27, 2], [3, 3], [6, 3], [13, 3], [17, 3], [27, 3], [5, 4], [6, 5], [22, 6]]";"20";"avg_depth";"100";"1.0";"False";"243572"
"16";"34";"[[1, 1], [2, 1], [2, 1], [2, 1], [5, 1], [5, 1], [5, 1], [30, 1], [34, 1], [6, 2], [6, 2], [27, 2], [3, 3], [6, 3], [13, 3], [17, 3], [27, 3], [5, 4], [6, 5], [22, 6]]";"20";"max_depth";"100";"2.0";"False";"186010"
"18";"30";"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [3, 1], [4, 1], [6, 1], [7, 1], [9, 1], [11, 1], [15, 1], [15, 1], [2, 2], [2, 2], [29, 5], [11, 6], [22, 11]]";"20";"avg_depth";"100";"0.0";"True";"19629"
"18";"30";"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [3, 1], [4, 1], [6, 1], [7, 1], [9, 1], [11, 1], [15, 1], [15, 1], [2, 2], [2, 2], [29, 5], [11, 6], [22, 11]]";"20";"max_depth";"100";"0.0";"True";"19629"
"25";"34";"[[1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [4, 1], [4, 1], [5, 1], [5, 1], [5, 1], [5, 1], [8, 1], [9, 1], [9, 1], [11, 2], [5, 5], [23, 5], [33, 9], [15, 11], [15, 11]]";"20";"avg_depth";"100";"1.0";"False";"311484"
"25";"34";"[[1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [4, 1], [4, 1], [5, 1], [5, 1], [5, 1], [5, 1], [8, 1], [9, 1], [9, 1], [11, 2], [5, 5], [23, 5], [33, 9], [15, 11], [15, 11]]";"20";"max_depth";"100";"1.0";"False";"351373"
